Date,adj close,sma_t,ema_t,mom_t,stk_t,std_t,rsi_t,macd_t,wr_t,vr_t,cci_t
2009-10-30,18.229471,1,0,0,0,0,0,0,1,0,0
2009-11-02,18.307802,1,0,1,0,0,1,0,0,0,0
2009-11-03,18.253645000000002,0,0,0,0,0,0,0,1,0,1
2009-11-04,18.452868,0,0,1,1,0,1,0,0,0,1
2009-11-05,18.764271,0,0,1,1,0,1,0,0,0,1
2009-11-06,18.794245,0,0,0,1,1,1,0,0,1,1
2009-11-09,19.482807,0,1,1,1,1,1,1,0,1,0
2009-11-10,19.629804999999998,0,1,0,1,1,1,1,1,1,0
2009-11-11,19.655918,1,1,0,1,1,1,1,0,1,0
2009-11-12,19.534063,1,1,0,1,1,0,1,1,0,0
2009-11-13,19.771967,1,1,1,1,1,1,1,0,1,0
2009-11-16,19.982789999999998,1,1,0,1,1,1,1,1,0,1
2009-11-17,20.018568,1,1,0,1,1,1,1,0,1,0
2009-11-18,19.917997,1,1,0,0,1,0,1,1,0,0
2009-11-19,19.390936,1,1,0,0,0,0,0,1,0,0
2009-11-20,19.333876,1,0,1,0,0,0,0,1,0,0
2009-11-23,19.910257,1,1,1,1,0,1,1,0,0,1
2009-11-24,19.770996,1,1,0,1,0,0,0,1,0,0
2009-11-25,19.746824,1,1,1,0,0,0,0,1,0,1
2009-11-27,19.398668,0,0,0,0,0,0,0,1,1,0
2009-11-30,19.332907000000002,0,0,1,0,0,0,0,1,0,1
2009-12-01,19.04859,0,0,0,0,0,0,0,1,0,0
2009-12-02,18.97703,0,0,1,0,0,0,0,0,0,0
2009-12-03,19.001204,0,0,1,0,0,1,0,0,1,1
2009-12-04,18.695610000000002,0,0,0,1,0,0,0,0,0,0
2009-12-07,18.272991,0,0,0,0,0,0,0,1,0,1
2009-12-08,18.361963,0,0,1,0,0,1,0,0,1,1
2009-12-09,19.128854999999998,0,0,1,1,1,1,1,0,1,1
2009-12-10,18.996367000000003,0,1,0,1,1,0,1,0,0,1
2009-12-11,18.82616,0,1,0,1,1,0,0,1,0,0
2009-12-14,19.049559,0,0,1,1,1,1,1,0,1,1
2009-12-15,18.777811,0,0,0,1,1,0,0,1,1,0
2009-12-16,18.860981,0,0,1,1,1,1,0,0,1,1
2009-12-17,18.554415,0,0,0,0,0,0,0,1,0,0
2009-12-18,18.89966,0,0,1,1,1,1,1,0,1,1
2009-12-21,19.170441,1,1,0,1,1,1,1,0,1,1
2009-12-22,19.376429,1,1,0,1,1,1,1,0,0,0
2009-12-23,19.544706,1,1,0,1,1,1,1,0,0,0
2009-12-24,20.215857999999997,1,1,1,1,1,1,1,0,1,0
2009-12-28,20.464397,1,1,0,1,1,1,1,1,1,0
2009-12-29,20.221659,1,1,0,0,1,0,1,1,0,0
2009-12-30,20.467297,1,1,1,1,1,1,1,0,1,0
2009-12-31,20.379293,1,1,0,0,1,0,1,1,0,0
2010-01-04,20.696493,1,1,1,1,1,1,1,0,1,1
2010-01-05,20.732279000000002,1,1,0,1,1,1,1,1,0,1
2010-01-06,20.402502,1,1,0,0,0,0,0,1,0,0
2010-01-07,20.364788,1,1,1,0,0,0,0,1,0,0
2010-01-08,20.500179,1,1,1,0,0,1,0,0,1,0
2010-01-11,20.319336,1,1,0,0,0,0,0,1,0,0
2010-01-12,20.088202,0,0,0,0,0,0,0,1,0,1
2010-01-13,20.371561,0,0,1,1,0,1,0,0,1,1
2010-01-14,20.253574,1,1,0,1,0,0,0,1,0,1
2010-01-15,19.915094,0,1,0,0,0,0,0,1,0,0
2010-01-19,20.796104,0,0,1,1,1,1,1,0,1,1
2010-01-20,20.476,1,1,0,1,1,0,0,1,0,1
2010-01-21,20.122047,0,1,0,0,0,0,0,1,0,0
2010-01-22,19.124025,0,0,0,0,0,0,0,1,0,1
2010-01-25,19.638506,0,0,1,0,0,1,0,0,1,1
2010-01-26,19.916063,0,0,0,1,0,1,0,0,1,1
2010-01-27,20.103672,0,0,0,1,1,1,1,0,1,0
2010-01-28,19.272951000000003,0,0,0,0,0,0,0,1,0,0
2010-01-29,18.573753,0,0,1,0,0,0,0,1,0,1
2010-02-01,18.831961,0,0,1,0,0,1,0,0,1,1
2010-02-02,18.941244,0,0,0,1,0,1,0,0,0,1
2010-02-03,19.267147,0,0,1,1,0,1,0,0,1,1
2010-02-04,18.572784,0,0,0,0,0,0,0,1,0,0
2010-02-05,18.902557,0,0,1,1,0,1,0,0,1,1
2010-02-08,18.77297,0,0,0,0,0,0,0,1,0,1
2010-02-09,18.973154,0,0,1,1,1,1,1,0,0,1
2010-02-10,18.869675,0,0,0,1,1,0,0,0,0,0
2010-02-11,19.212997,0,0,1,1,1,1,1,0,1,1
2010-02-12,19.378365,0,1,0,1,1,1,1,0,1,0
2010-02-16,19.67042,1,1,1,1,1,1,1,0,0,0
2010-02-17,19.588223,1,1,0,1,1,0,1,1,0,0
2010-02-18,19.624966,1,1,1,1,1,1,1,0,0,0
2010-02-19,19.503120000000003,1,1,0,0,1,0,1,1,1,0
2010-02-22,19.382231,1,1,1,0,1,0,1,1,0,0
2010-02-23,19.057297,1,0,0,0,0,0,0,1,0,0
2010-02-24,19.405442999999998,1,0,1,1,0,1,1,0,0,1
2010-02-25,19.535032,1,0,0,1,0,1,1,0,1,1
2010-02-26,19.788408,1,1,1,1,1,1,1,0,0,1
2010-03-01,20.211018,1,1,1,1,1,1,1,0,0,0
2010-03-02,20.197483,1,1,0,1,1,0,1,1,0,0
2010-03-03,20.2439,1,1,1,1,1,1,1,0,1,0
2010-03-04,20.377357,1,1,1,1,1,1,1,0,0,0
2010-03-05,21.174235999999997,1,1,1,1,1,0,1,1,1,0
2010-03-08,21.186804000000002,1,1,0,1,1,0,1,1,1,0
2010-03-09,21.567835000000002,1,1,1,0,1,0,1,1,1,0
2010-03-10,21.743848999999997,1,1,0,1,1,0,1,0,1,0
2010-03-11,21.807678,1,1,0,1,1,0,1,0,0,0
2010-03-12,21.914051,1,1,1,0,1,0,1,1,0,1
2010-03-15,21.647135000000002,1,1,0,0,0,0,1,1,0,0
2010-03-16,21.706127,1,1,1,0,0,0,1,0,1,0
2010-03-17,21.674217000000002,1,1,0,0,0,0,0,1,0,1
2010-03-18,21.72547,1,1,1,0,0,0,0,1,0,0
2010-03-19,21.493370000000002,1,1,0,0,0,0,0,1,0,0
2010-03-22,21.735139999999998,1,0,1,0,0,1,0,0,1,1
2010-03-23,22.084255,1,1,1,1,1,0,1,0,0,0
2010-03-24,22.181929,1,1,0,1,1,0,1,1,1,0
2010-03-25,21.918885999999997,1,1,0,0,0,0,0,1,0,0
2010-03-26,22.329893,1,1,1,1,1,0,1,0,1,1
2010-03-29,22.473989000000003,1,1,0,1,1,0,1,1,1,1
2010-03-30,22.808598,1,1,1,1,1,0,1,0,1,0
2010-03-31,22.726398,1,1,0,1,1,0,1,1,1,0
2010-04-01,22.820207999999997,1,1,1,0,1,0,1,1,1,0
2010-04-05,23.063910999999997,1,1,1,1,1,0,1,0,1,1
2010-04-06,23.165457,1,1,0,1,1,0,1,1,0,1
2010-04-07,23.267965,1,1,1,1,1,0,1,1,1,1
2010-04-08,23.205103,1,1,0,0,1,0,0,1,0,0
2010-04-09,23.383047,1,1,1,1,1,0,1,0,1,1
2010-04-12,23.431398,1,1,0,0,1,0,0,1,0,1
2010-04-13,23.444941,1,1,0,1,1,0,0,0,0,0
2010-04-14,23.76021,1,1,1,1,1,0,1,0,0,1
2010-04-15,24.072575,1,1,0,1,1,0,1,0,1,0
2010-04-16,23.925577,1,1,0,0,0,0,1,1,0,0
2010-04-19,23.893663,1,1,1,0,0,0,0,1,0,0
2010-04-20,23.65383,1,1,0,0,0,0,0,1,0,0
2010-04-21,25.068672,1,1,1,1,0,0,1,0,1,0
2010-04-22,25.769798,1,1,0,1,1,0,1,0,1,0
2010-04-23,26.19145,1,1,0,1,1,0,1,1,1,0
2010-04-26,26.062829999999998,1,1,0,1,1,0,1,1,0,0
2010-04-27,25.341383,1,1,0,0,0,0,0,1,0,0
2010-04-28,25.298835999999998,1,1,1,0,0,0,0,1,0,0
2010-04-29,25.979657999999997,1,1,1,1,0,0,1,0,1,1
2010-04-30,25.24951,1,1,0,0,0,0,0,1,1,0
2010-05-03,25.758198,1,1,1,0,0,1,0,0,1,1
2010-05-04,25.016443,1,1,0,0,0,0,0,1,1,0
2010-05-05,24.756298,0,0,1,0,0,0,0,0,0,1
2010-05-06,23.814365,0,0,0,1,0,0,0,0,0,1
2010-05-07,22.809572,0,0,0,1,0,0,0,1,0,1
2010-05-10,24.562885,0,0,1,1,1,1,0,0,1,1
2010-05-11,24.807554,0,0,0,1,1,1,0,0,1,1
2010-05-12,25.346220000000002,0,1,1,1,1,1,1,0,1,1
2010-05-13,24.985498,1,1,0,1,1,0,0,1,0,0
2010-05-14,24.546446,0,0,0,1,1,0,0,1,0,0
2010-05-17,24.585127,0,0,1,1,1,1,0,0,1,1
2010-05-18,24.405256,0,1,0,0,1,0,0,1,0,1
2010-05-19,24.016482999999997,0,0,0,0,0,0,0,1,0,0
2010-05-20,22.993319,0,0,0,0,0,0,0,1,1,0
2010-05-21,23.434292000000003,0,0,1,0,0,1,0,0,1,0
2010-05-24,23.863684,0,0,0,1,0,1,0,0,0,1
2010-05-25,23.714752,0,0,0,0,0,0,0,1,0,0
2010-05-26,23.607407000000002,0,1,1,1,0,0,0,1,0,1
2010-05-27,24.500989999999998,0,1,1,1,1,1,1,0,1,1
2010-05-28,24.842371,1,1,0,1,1,1,1,0,1,1
2010-06-01,25.224365,1,1,1,1,1,1,1,1,1,0
2010-06-02,25.526098,1,1,0,1,1,1,1,0,1,0
2010-06-03,25.445831,1,1,0,1,1,0,1,1,1,0
2010-06-04,24.753403,1,1,0,0,1,0,0,1,1,0
2010-06-07,24.267925,1,1,1,0,0,0,0,1,0,0
2010-06-08,24.112225,1,0,1,0,0,0,0,1,0,0
2010-06-09,23.519402,1,0,0,0,0,0,0,1,1,0
2010-06-10,24.226339000000003,0,0,1,0,0,1,0,0,1,1
2010-06-11,24.516464000000003,0,0,0,1,0,1,1,0,0,1
2010-06-14,24.590931,0,1,0,1,0,1,1,0,0,1
2010-06-15,25.114126000000002,0,1,1,1,1,1,1,0,0,1
2010-06-16,25.845232,0,1,1,1,1,1,1,0,1,1
2010-06-17,26.292021000000002,1,1,0,1,1,1,1,1,1,0
2010-06-18,26.504786,1,1,0,1,1,1,1,0,1,0
2010-06-21,26.127619,1,1,0,0,1,0,1,1,1,0
2010-06-22,26.483511,1,1,1,1,1,1,1,0,1,0
2010-06-23,26.204983,1,1,0,0,1,0,1,1,1,0
2010-06-24,26.014471,1,1,1,0,0,0,0,1,0,0
2010-06-25,25.792046,1,1,0,0,0,0,0,1,0,0
2010-06-28,25.946781,1,0,1,0,0,1,0,0,0,0
2010-06-29,24.773706,1,0,0,0,0,0,0,1,0,1
2010-06-30,24.324986,0,0,1,0,0,0,0,1,0,1
2010-07-01,24.030027,0,0,1,0,0,0,0,0,0,1
2010-07-02,23.881092000000002,0,0,1,0,0,0,0,1,0,1
2010-07-06,24.044535,0,0,1,0,0,1,0,0,1,1
2010-07-07,25.01548,0,0,1,1,1,1,1,0,0,1
2010-07-08,24.959379000000002,0,1,0,1,1,0,1,0,1,1
2010-07-09,25.107355,0,0,1,1,1,1,1,0,1,1
2010-07-12,24.882019,0,1,0,1,1,0,0,1,0,1
2010-07-13,24.351084,0,0,0,0,1,0,0,1,0,0
2010-07-14,24.441027,0,0,1,0,1,1,0,0,1,1
2010-07-15,24.317242,0,0,0,0,1,0,0,1,0,0
2010-07-16,24.167347,0,0,0,0,0,0,0,1,0,0
2010-07-19,23.749567000000003,0,0,0,0,0,0,0,1,0,1
2010-07-20,24.359797,0,0,1,1,0,1,1,0,1,1
2010-07-21,24.587063,1,1,0,1,1,1,1,0,1,1
2010-07-22,25.049328,0,1,1,1,1,1,1,0,1,1
2010-07-23,25.138302,1,1,0,1,1,1,1,0,1,1
2010-07-26,25.074474,1,1,0,1,1,0,1,1,1,0
2010-07-27,25.538671,1,1,1,1,1,1,1,0,1,1
2010-07-28,25.236944,1,1,0,1,1,0,1,1,0,0
2010-07-29,24.961323,1,1,1,0,1,0,0,1,1,0
2010-07-30,24.878157,1,0,1,0,1,0,0,1,1,0
2010-08-02,25.323013,1,1,1,0,0,1,1,0,1,1
2010-08-03,25.330748,1,1,0,0,0,1,1,1,0,0
2010-08-04,25.432289,0,1,1,1,0,1,1,0,0,1
2010-08-05,25.308504,1,1,0,0,0,0,1,1,0,0
2010-08-06,25.152804999999997,1,0,0,0,0,0,0,1,0,0
2010-08-09,25.313343,1,1,1,1,0,1,1,0,1,1
2010-08-10,25.08704,0,0,0,0,0,0,0,1,0,0
2010-08-11,24.195393,0,0,0,0,0,0,0,1,0,1
2010-08-12,24.350123999999997,0,0,1,0,0,1,0,0,1,1
2010-08-13,24.089980999999998,0,0,0,0,0,0,0,1,1,1
2010-08-16,23.948786,0,0,1,0,0,0,0,1,0,1
2010-08-17,24.367537,0,0,1,1,0,1,0,0,1,1
2010-08-18,24.473919,0,0,0,1,0,1,1,0,0,1
2010-08-19,24.165415,0,0,0,0,0,0,0,1,0,0
2010-08-20,24.142208,0,0,1,0,0,0,0,1,1,1
2010-08-23,23.770842000000002,0,0,0,0,0,0,0,1,0,0
2010-08-24,23.203169,0,0,0,0,0,0,0,0,0,1
2010-08-25,23.489422,0,0,1,1,0,1,0,0,1,1
2010-08-26,23.237013,0,0,0,0,0,0,0,1,0,1
2010-08-27,23.366608,0,0,1,1,1,1,0,0,1,0
2010-08-30,23.451712,0,0,0,1,1,1,0,0,1,1
2010-08-31,23.509737,0,0,0,1,1,1,1,0,0,1
2010-09-01,24.208933,0,1,1,1,1,1,1,0,1,1
2010-09-02,24.386875,0,1,0,1,1,1,1,0,1,1
2010-09-03,25.02515,1,1,1,1,1,1,1,0,1,0
2010-09-07,24.93231,1,1,0,1,1,0,1,1,1,0
2010-09-08,25.426485,1,1,1,1,1,1,1,0,1,1
2010-09-09,25.44099,1,1,0,1,1,1,1,1,0,0
2010-09-10,25.473871,1,1,1,1,1,1,1,0,1,0
2010-09-13,25.824923000000002,1,1,1,1,1,1,1,0,0,1
2010-09-14,25.923563,1,1,0,1,1,1,1,0,1,0
2010-09-15,26.132460000000002,1,1,1,1,1,0,1,0,1,1
2010-09-16,26.74655,1,1,1,1,1,0,1,0,0,1
2010-09-17,26.630501000000002,1,1,0,0,1,0,1,1,0,0
2010-09-20,27.390631,1,1,1,1,1,0,1,0,1,0
2010-09-21,27.442846000000003,1,1,0,0,0,0,1,1,1,0
2010-09-22,27.827751,1,1,1,1,1,0,1,0,1,0
2010-09-23,27.940895,1,1,0,0,0,0,1,1,1,0
2010-09-24,28.269703000000003,1,1,1,1,1,0,1,0,1,0
2010-09-27,28.157521999999997,1,1,0,0,0,0,1,1,0,0
2010-09-28,27.74168,1,1,0,0,0,0,0,1,0,0
2010-09-29,27.791,1,1,1,0,0,0,0,0,1,1
2010-09-30,27.440912,1,1,0,0,0,0,0,1,0,0
2010-10-01,27.321964,1,1,1,0,0,0,0,1,1,0
2010-10-04,26.946740999999996,1,0,0,0,0,0,0,1,0,0
2010-10-05,27.942828999999996,0,0,1,1,0,1,1,0,0,1
2010-10-06,27.967009,1,1,0,1,0,1,0,0,1,1
2010-10-07,27.969905999999998,1,1,0,1,1,1,0,0,0,1
2010-10-08,28.438946,0,1,1,1,1,0,1,0,1,1
2010-10-11,28.5637,1,1,0,1,1,0,1,1,1,0
2010-10-12,28.871233,1,1,1,1,1,0,1,0,1,0
2010-10-13,29.02597,1,1,0,1,1,0,1,1,1,0
2010-10-14,29.235823,1,1,1,1,1,0,1,0,1,0
2010-10-15,30.437901,1,1,1,1,1,0,1,1,1,0
2010-10-18,30.753159999999998,1,1,0,1,1,0,1,1,1,0
2010-10-19,29.930184999999998,1,1,0,0,0,0,1,1,0,0
2010-10-20,30.030758000000002,1,1,1,0,0,0,0,0,1,1
2010-10-21,29.933086,1,1,0,0,0,0,0,1,0,0
2010-10-22,29.734837,1,1,0,0,0,0,0,1,0,0
2010-10-25,29.867323,1,1,1,0,0,1,0,0,0,1
2010-10-26,29.790922,1,1,0,0,0,0,0,1,0,0
2010-10-27,29.769647999999997,1,1,1,0,0,0,0,1,0,0
2010-10-28,29.519169,1,1,0,0,0,0,0,1,0,0
2010-10-29,29.107190999999997,0,0,0,0,0,0,0,1,0,1
2010-11-01,29.416667999999998,0,0,1,0,0,1,0,0,0,1
2010-11-02,29.917614,1,1,1,1,0,1,0,0,1,1
2010-11-03,30.250286,1,1,0,1,1,1,1,0,0,1
2010-11-04,30.77928,1,1,1,1,1,0,1,0,1,0
2010-11-05,30.669037,1,1,0,1,1,0,1,1,1,0
2010-11-08,30.813121999999996,1,1,1,1,1,1,1,0,0,0
2010-11-09,30.567488,1,1,0,0,1,0,0,1,1,0
2010-11-10,30.756072999999997,1,1,1,1,1,1,0,0,1,0
2010-11-11,30.622614000000002,1,1,0,0,1,0,0,1,1,0
2010-11-12,29.788988,1,1,0,0,0,0,0,1,0,0
2010-11-15,29.693251,1,0,1,0,0,0,0,1,0,0
2010-11-16,29.166182,0,0,0,0,0,0,0,1,0,1
2010-11-17,29.060779999999998,0,0,1,0,0,0,0,0,0,1
2010-11-18,29.827672999999997,0,0,1,1,0,1,0,0,0,1
2010-11-19,29.663261,0,0,0,1,0,0,0,1,0,1
2010-11-22,30.304448999999998,0,0,1,1,1,1,1,0,1,1
2010-11-23,29.856676,0,1,0,1,1,0,0,1,0,0
2010-11-24,30.443701,0,1,1,1,1,1,1,0,1,1
2010-11-26,30.463043,0,1,0,1,1,1,1,0,1,1
2010-11-29,30.643888,0,1,1,1,1,1,1,0,1,0
2010-11-30,30.090719,1,1,0,0,1,0,0,1,0,0
2010-12-01,30.598429,1,1,1,1,1,1,1,0,1,1
2010-12-02,30.767668,1,1,0,1,1,1,1,0,1,1
2010-12-03,30.699011,1,1,0,1,1,0,1,1,0,0
2010-12-06,30.961085999999998,1,1,1,1,1,1,1,1,1,1
2010-12-07,30.773476000000002,1,1,0,0,0,0,1,1,0,0
2010-12-08,31.044254,1,1,1,1,0,1,1,0,1,0
2010-12-09,30.923376,1,1,0,0,0,0,1,1,0,1
2010-12-10,31.000738000000002,1,1,1,1,0,1,1,0,1,0
2010-12-13,31.108082,1,1,1,0,0,1,1,0,0,1
2010-12-14,30.974625,1,1,0,0,0,0,0,1,1,0
2010-12-15,30.981401,1,1,1,0,0,1,0,0,0,1
2010-12-16,31.067472,1,1,1,0,0,1,0,0,0,1
2010-12-17,31.005581,1,1,0,0,0,0,0,1,0,0
2010-12-20,31.160311,1,1,1,1,0,1,0,0,0,1
2010-12-21,31.352764,0,1,1,1,1,1,1,0,1,0
2010-12-22,31.445596999999996,1,1,0,1,1,1,1,0,0,0
2010-12-23,31.294731,1,1,0,0,1,0,0,1,1,0
2010-12-27,31.399181,1,1,1,1,1,1,0,0,0,0
2010-12-28,31.475584,1,1,0,1,1,1,1,1,0,1
2010-12-29,31.458170000000003,1,1,0,1,1,0,0,1,1,0
2010-12-30,31.300533,1,1,0,0,0,0,0,1,0,0
2010-12-31,31.194164,1,0,1,0,0,0,0,1,0,0
2011-01-03,31.872087,1,1,1,1,1,1,1,0,1,0
2011-01-04,32.038425,1,1,0,1,1,1,1,1,0,0
2011-01-05,32.300491,1,1,1,1,1,0,1,0,0,0
2011-01-06,32.27438,1,1,0,1,1,0,1,1,0,0
2011-01-07,32.505524,1,1,1,1,1,0,1,0,1,0
2011-01-10,33.11768,1,1,1,1,1,0,1,1,1,0
2011-01-11,33.039349,1,1,0,0,1,0,1,1,0,0
2011-01-12,33.308197,1,1,1,1,1,0,1,0,1,0
2011-01-13,33.430058,1,1,0,1,1,0,1,1,1,0
2011-01-14,33.700829,1,1,1,1,1,0,1,0,1,0
2011-01-18,32.943604,1,0,0,0,0,0,0,1,0,0
2011-01-19,32.768566,1,1,1,0,0,0,0,1,0,1
2011-01-20,32.172844,1,0,0,0,0,0,0,1,0,0
2011-01-21,31.596465999999996,0,0,1,0,0,0,0,1,0,0
2011-01-24,32.63414,0,0,1,1,0,1,0,0,1,1
2011-01-25,33.016144,0,1,0,1,0,1,1,0,1,1
2011-01-26,33.253075,0,1,0,1,1,1,1,0,1,1
2011-01-27,33.191177,1,1,0,1,1,0,1,1,0,0
2011-01-28,32.503578000000005,0,1,0,0,0,0,0,1,0,0
2011-01-31,32.814983000000005,0,0,1,0,0,1,0,0,1,1
2011-02-01,33.367184,1,1,1,1,1,1,1,0,1,1
2011-02-02,33.298534000000004,0,1,0,1,1,0,1,0,1,0
2011-02-03,33.213428,1,1,0,1,1,0,0,1,1,0
2011-02-04,33.509342,1,1,1,1,1,1,1,0,1,1
2011-02-07,34.029629,1,1,1,1,1,1,1,1,0,0
2011-02-08,34.350712,1,1,0,1,1,1,1,0,0,0
2011-02-09,34.636971,1,1,0,1,1,1,1,1,0,0
2011-02-10,34.286888,1,1,0,0,1,0,1,1,0,0
2011-02-11,34.510273,1,1,1,0,0,1,1,0,1,1
2011-02-14,34.735603000000005,1,1,1,1,1,1,1,0,0,1
2011-02-15,34.805237,1,1,0,1,1,1,1,0,0,0
2011-02-16,35.117607,1,1,1,0,1,0,1,1,1,1
2011-02-17,34.650501,1,1,0,0,0,0,0,1,0,0
2011-02-18,33.901981,1,1,0,0,0,0,0,1,0,0
2011-02-22,32.746319,0,0,0,0,0,0,0,1,0,1
2011-02-23,33.134125,0,0,1,0,0,1,0,0,1,1
2011-02-24,33.159271000000004,0,0,0,0,0,1,0,0,1,1
2011-02-25,33.669895000000004,0,0,1,1,0,1,0,0,1,1
2011-02-28,34.158264,0,1,0,1,0,1,1,0,1,1
2011-03-01,33.781101,0,1,0,1,0,0,0,1,0,0
2011-03-02,34.052853000000006,0,0,1,1,1,1,1,0,1,1
2011-03-03,34.772362,0,1,1,1,1,1,1,0,1,1
2011-03-04,34.814915,1,1,0,1,1,1,1,0,1,1
2011-03-07,34.36618,1,1,0,0,1,0,0,1,1,0
2011-03-08,34.404865,1,1,1,0,1,1,0,0,1,0
2011-03-09,34.086693,1,1,0,0,0,0,0,1,0,0
2011-03-10,33.525787,1,0,0,0,0,0,0,1,0,0
2011-03-11,34.040283,1,0,1,0,0,1,0,0,1,1
2011-03-14,34.192108000000005,1,1,0,1,0,1,0,0,1,1
2011-03-15,33.405871999999995,0,0,0,0,0,0,0,1,0,1
2011-03-16,31.914639,0,0,0,0,0,0,0,1,0,1
2011-03-17,32.362384999999996,0,0,1,0,0,1,0,0,1,1
2011-03-18,31.978468,0,0,0,0,0,0,0,1,0,1
2011-03-21,32.813061,0,0,1,1,0,1,0,0,1,1
2011-03-22,32.996803,0,0,0,1,1,1,1,0,0,1
2011-03-23,32.802417999999996,0,0,0,1,1,0,0,1,1,0
2011-03-24,33.361393,0,0,1,1,1,1,1,0,1,1
2011-03-25,33.996753999999996,1,1,1,1,1,1,1,0,0,1
2011-03-28,33.890373,0,1,0,1,1,0,1,0,0,1
2011-03-29,33.940661999999996,1,1,1,1,1,1,1,0,1,0
2011-03-30,33.715340000000005,1,1,0,1,1,0,1,1,1,0
2011-03-31,33.703739,1,0,1,0,1,0,1,1,0,0
2011-04-01,33.321739,1,1,0,0,0,0,0,1,1,0
2011-04-04,32.995827,1,0,1,0,0,0,0,1,0,0
2011-04-05,32.773392,0,0,1,0,0,0,0,1,0,0
2011-04-06,32.691193,1,0,1,0,0,0,0,1,0,1
2011-04-07,32.695065,0,0,1,0,0,1,0,0,0,0
2011-04-08,32.403011,0,0,0,0,0,0,0,1,0,1
2011-04-11,31.991028000000004,0,0,0,0,0,0,0,1,0,0
2011-04-12,32.145763,0,0,1,0,0,1,0,0,1,1
2011-04-13,32.506481,0,0,1,1,0,1,1,0,1,1
2011-04-14,32.147696999999994,0,0,0,0,0,0,0,1,0,0
2011-04-15,31.668026,0,0,0,0,0,0,0,1,0,0
2011-04-18,32.092575,0,0,1,1,1,1,0,0,1,1
2011-04-19,32.673790000000004,0,0,1,1,1,1,1,0,1,1
2011-04-20,33.113815,1,1,0,1,1,1,1,0,1,0
2011-04-21,33.91552,1,1,1,1,1,1,1,0,1,0
2011-04-25,34.138923999999996,1,1,0,1,1,1,1,0,1,0
2011-04-26,33.888447,1,1,0,1,1,0,1,1,1,0
2011-04-27,33.862331,1,1,1,1,1,0,1,1,0,0
2011-04-28,33.533527,1,1,0,0,1,0,1,1,0,0
2011-04-29,33.860397,1,1,1,1,1,1,1,0,1,1
2011-05-02,33.488071000000005,1,1,0,0,0,0,0,1,1,0
2011-05-03,33.673759000000004,1,1,1,0,0,1,1,1,0,0
2011-05-04,33.80624,1,1,0,0,0,1,1,1,0,1
2011-05-05,33.533527,1,1,0,0,0,0,0,1,0,0
2011-05-06,33.524822,0,1,1,0,0,0,0,1,0,1
2011-05-09,33.615722999999996,0,1,1,0,0,1,0,0,0,1
2011-05-10,33.794643,0,1,1,1,0,1,1,0,1,1
2011-05-11,33.579941,0,1,0,0,0,0,0,1,1,0
2011-05-12,33.516109,0,0,1,1,0,0,0,0,1,1
2011-05-13,32.9291,0,0,0,0,0,0,0,1,0,1
2011-05-16,32.232796,0,0,0,0,0,0,0,0,0,1
2011-05-17,32.507458,0,0,1,1,0,1,0,0,1,1
2011-05-18,32.868176,0,0,1,1,1,1,0,0,0,1
2011-05-19,32.931999,0,0,0,1,1,1,0,0,1,1
2011-05-20,32.418484,0,0,0,0,1,0,0,1,0,0
2011-05-23,32.33918,0,0,1,0,0,0,0,0,0,0
2011-05-24,32.125458,0,0,0,0,0,0,0,1,0,1
2011-05-25,32.569340000000004,0,0,1,1,1,1,1,0,1,1
2011-05-26,32.397213,0,0,0,1,1,0,0,1,1,0
2011-05-27,32.630272,0,0,1,1,1,1,1,0,1,1
2011-05-31,33.63797,1,1,1,1,1,1,1,0,1,0
2011-06-01,33.413605,1,1,0,1,1,0,1,1,0,0
2011-06-02,33.470676,1,1,1,1,1,1,1,0,1,0
2011-06-03,33.213428,1,1,0,0,1,0,1,1,0,0
2011-06-06,32.691193,1,1,0,0,0,0,0,1,0,0
2011-06-07,32.11095,1,0,0,0,0,0,0,1,0,0
2011-06-08,32.130283,0,0,1,0,0,1,0,0,1,0
2011-06-09,32.057766,0,0,0,0,0,0,0,1,0,1
2011-06-10,31.517162,0,0,0,0,0,0,0,1,0,0
2011-06-13,31.584856,0,0,1,0,0,1,0,0,1,1
2011-06-14,32.149628,0,0,1,1,0,1,1,0,0,1
2011-06-15,31.599361,0,0,0,0,0,0,0,1,1,0
2011-06-16,31.445596999999996,0,0,1,1,0,0,0,0,0,0
2011-06-17,30.971725,0,0,0,0,0,0,0,1,0,1
2011-06-20,30.49398,0,0,0,1,0,0,0,0,0,1
2011-06-21,31.459139,0,0,1,1,1,1,1,0,1,1
2011-06-22,31.198994,0,0,0,1,1,0,1,1,0,1
2011-06-23,32.032619,0,0,1,1,1,1,1,0,1,1
2011-06-24,31.560675,1,1,0,1,1,0,1,1,0,1
2011-06-27,32.11095,1,1,1,1,1,1,1,0,1,1
2011-06-28,32.422352000000004,1,1,0,1,1,1,1,0,0,0
2011-06-29,32.304359000000005,1,1,0,1,1,0,1,1,1,0
2011-06-30,32.462002000000005,1,1,1,1,1,1,1,0,1,0
2011-07-01,33.196014,1,1,1,1,1,1,1,0,1,1
2011-07-05,33.792706,1,1,0,1,1,1,1,1,1,0
2011-07-06,34.018035999999995,1,1,0,0,1,1,1,1,0,0
2011-07-07,34.544117,1,1,1,1,1,1,1,0,1,0
2011-07-08,34.786854,1,1,0,1,1,1,1,0,0,0
2011-07-11,34.234660999999996,1,1,0,0,0,0,1,1,0,0
