Id,Title,Description,URL,Timestamp
68,"Ajey Bharat, Atal Bhajapa: At BJP national executive meet, Narendra Modi sets tone for 2019 battle, says Congress ‘failed when in power, failed as Opposition’","At the BJP national executive meet, Narendra Modi asked party workers to ""unmask"" the Congress with facts and logic. The post Ajey Bharat, Atal Bhajapa: At BJP national executive meet, Narendra Modi sets tone for 2019 battle, says Congress ‘failed when in pow…",https://www.firstpost.com/politics/ajey-bharat-atal-bhajapa-at-bjp-national-executive-meet-narendra-modi-sets-tone-for-2019-battle-says-congress-failed-when-in-power-failed-as-opposition-5149591.html,2018-09-10T02:29:15Z
69,"After US, focus on Russia as Swaraj heads to Moscow","These meetings will help prepare for the Indo-Russian annual summit to be held in Delhi in the first week of October, said people aware of the matter.",https://economictimes.indiatimes.com/news/politics-and-nation/after-us-focus-on-russia-as-swaraj-heads-to-moscow/articleshow/65747675.cms,2018-09-10T02:28:50Z
70,What changed your markets while you were sleeping,Let's check out what all might matter to Dalal Street on Monday.,https://economictimes.indiatimes.com/markets/stocks/news/what-changed-your-markets-while-you-were-sleeping/articleshow/65747774.cms,2018-09-10T02:28:48Z
71,"Bharat Bandh today LIVE updates: Protests reported in Telangana, Odisha against hike in fuel prices; NEKRTC bus services halt in Karnataka",Bharat Bandh LIVE updates: ﻿﻿Bus services of North Eastern Karnataka Road Transport Corporation (NEKRTC) will remain non-operational on Monday due to the Bharat bandh called by Congress and other Opposition parties against fuel price hike. The post Bharat Ban…,https://www.firstpost.com/india/bharat-bandh-today-live-updates-protests-reported-in-telangana-odisha-against-hike-in-fuel-prices-nekrtc-bus-services-halt-in-karnataka-5149371.html,2018-09-10T02:20:12Z
72,"I dare Congress to take desecration matter to court, says Parkash Singh Badal","Addressing the rally, SAD chief Sukhbir Badal alleged that Congress and AAP had joined hands in defaming SAD for sacrilege incidents. The next Pol Khol rally is scheduled for September 15 in Kotkapura, the constituency from where desecration row started.",https://indianexpress.com/article/cities/chandigarh/i-dare-congress-to-take-desecration-matter-to-court-says-parkash-singh-badal-5347894/,2018-09-10T02:20:08Z
73,Petrol crosses Rs 88 mark in Mumbai as fuel prices continue to rise,"In Mumbai, petrol prices saw an increase of Rs 0.23 per litre, reaching Rs 88.12 per litre. Diesel prices, on the other hand, touched Rs 77.32 per litre, an increase of Rs 0.23 per litre. IIn Mumbai, petrol prices saw an increase of Rs 0.23 per litre, reachin…",https://www.indiatoday.in/india/story/petrol-diesel-price-today-mumbai-delhi-chennai-benglauru-1336276-2018-09-10,2018-09-10T02:00:00Z
74,"Won’t be part of 2019 elections, says Prashant Kishor: Election strategist wants to work at grassroot-level",Election strategist Prashant Kishore on Sunday said that he would not be involved in the 2019 elections as he wants to go back to the grassroots. He said he had worked enough with leaders. He also denied media reports that he is joining politics. The post Won…,https://www.firstpost.com/politics/wont-be-part-of-2019-elections-says-prashant-kishor-election-strategist-wants-to-work-at-grassroot-level-5150141.html,2018-09-10T01:56:17Z
75,Bharat Bandh today LIVE updates: Congress workers block train in Odisha; fuel prices touch new high in Mumbai,"Bharat Bandh LIVE updates: ﻿﻿Petrol prices on Monday increased to Rs 80.73/litre per litre in Delhi. Diesel rate touched its highest level of Rs 72.83 a litre. In Mumbai, petrol is at Rs 88.12/litre (increase by Rs 0.23/litre) and diesel at Rs 77.32/litre (in…",https://www.firstpost.com/india/bharat-bandh-today-live-updates-congress-workers-block-train-in-odisha-fuel-prices-touch-new-high-in-mumbai-5149371.html,2018-09-10T01:54:12Z
76,"It’s all lies, says Modi on oppn charges against govt","It’s all lies, says Modi on oppn charges against govtDelivering the valedictory address at the BJP National Executive Meeting here, Modi also referred to the SC/ST Act amendment issue and the backlash from the upper caste in some parts where protests have bee…",https://economictimes.indiatimes.com/news/politics-and-nation/its-all-lies-says-modi-on-opposition-charges-against-government/articleshow/65747522.cms,2018-09-10T01:50:37Z
77,"Daily bulletin: Opposition parties join Congress-led Bharat Bandh, Dilip Kumar still in ICU, Moto G6 Plus to launch today; day’s top stories","A number of opposition parties will unitedly protest the rise in fuel prices in the country on Monday and participate in the 'Bharat Bandh' called by the Congress. The post Daily bulletin: Opposition parties join Congress-led Bharat Bandh, Dilip Kumar still i…",https://www.firstpost.com/india/daily-bulletin-opposition-parties-join-congress-led-bharat-bandh-dilip-kumar-still-in-icu-moto-g6-plus-to-launch-today-days-top-stories-5150041.html,2018-09-10T01:48:16Z
78,Bharat Bandh today LIVE updates: Congress-led shutdown over rising fuel prices to start at 9 am; 20 Opposition parties extend support,"Bharat Bandh LIVE updates: Top Opposition party leaders such as Sharad Pawar, M K Stalin and left leaders have openly extended their support for the call for shut down, while the Trinamool Congress has decided to stay away from the protest. The post Bharat Ba…",https://www.firstpost.com/india/bharat-bandh-today-live-updates-congress-led-shutdown-over-rising-fuel-prices-to-start-at-9-am-20-opposition-parties-extend-support-5149371.html,2018-09-10T01:35:12Z
79,"BJP national executive meet sets tone for 2019 battle: Failed when in power, failed as Opposition, Narendra Modi says no challenge from Rahul Gandhi","At the BJP national executive meet, Narendra Modi asked party workers to ""unmask"" the Congress with facts and logic. The post BJP national executive meet sets tone for 2019 battle: Failed when in power, failed as Opposition, Narendra Modi says no challenge fr…",https://www.firstpost.com/politics/bjp-national-executive-meet-sets-tone-for-2019-battle-failed-when-in-power-failed-as-opposition-narendra-modi-says-no-challenge-from-rahul-gandhi-5149591.html,2018-09-10T01:29:15Z
80,Bharat Bandh today may impact several non BJP states,"Congress’s call for Bharat Bandh today is likely to see support from south Indian states of Karnataka, Kerala and Tamil Nadu, where the BJP is not in power",https://www.livemint.com/Politics/BkelkQ0eIgLLeg28L4RIXK/Bharat-Bandh-today-may-impact-several-non-BJP-states.html,2018-09-10T01:13:55Z
81,Opposition joins hands in over 7 states for Bharat Bandh today over skyrocketting fuel prices: Left calls for hartal in West Bengal,"Over eight Opposition parties have extended support to Monday's Bharat Bandh which has been called by the Congress and the Left Front. Most opposition parties have backed the nationwide shutdown called over rising fuel prices, in a showdown with the Narendra …",https://www.firstpost.com/politics/opposition-joins-hands-in-over-7-states-for-bharat-bandh-today-over-skyrocketting-fuel-prices-left-calls-for-hartal-in-west-bengal-5149691.html,2018-09-10T01:11:30Z
82,Afghan connection,The writer is a freelance journalist. SHAH Mehmood Qureshi had a busy week. The trip by the US secretary of state was followed by a visit by the Chinese foreign minister. One theme ran through both meetings: Afghanistan. The US is pushing Pakis­tan to cut its…,https://www.dawn.com/news/1432003,2018-09-10T01:04:56Z
83,Gutsy Jadeja proves his worth with the bat too - The Hindu,"The Hindu Gutsy Jadeja proves his worth with the bat too The Hindu When he got to fifty on Sunday, Ravindra Jadeja dusted his bat off before performing his usual sword-brandishing routine. He hadn't been playing much cricket, the suggestion seemed to be. Ther…",https://www.thehindu.com/todays-paper/tp-sports/gutsy-jadeja-proves-his-worth-with-the-bat-too/article24911741.ece,2018-09-10T00:33:39Z
84,"Bharat Bandh today, Congress hits out at BJP govt for ‘fleecing `11 lakh crore as fuel tax’","Addressing mediapersons here, Congress general secretary in-charge of Gujarat, Rajeev Satav and state Congress president Amit Chavda said that the bandh would be observed peacefully without disturbing any essential service and emergency medical services.",https://indianexpress.com/article/cities/ahmedabad/bharat-bandh-today-congress-hits-out-at-bjp-govt-for-fleecing-11-lakh-crore-as-fuel-tax-5347816/,2018-09-09T23:48:53Z
85,Paris stabbing: Two UK tourists among seven injured in knife attack,No initial indication assault is linked to terror,https://www.independent.co.uk/news/world/europe/paris-stabbing-two-uk-tourists-injured-police-loire-quay-afghan-a8530391.html,2018-09-09T23:46:08Z
86,Gujarat confidential: Poster Ki Baat,"Lapping up the poster of the upcoming Hindi movie ‘Super 30’, starring Hrithik Roshan, within hours of it being released on Wednesday, Twitter handles of several BJP MLAs were seen tweeting and retweeting a “Modi-fied” version of the poster",https://indianexpress.com/article/cities/ahmedabad/gujarat-confidential-poster-ki-baat-5347792/,2018-09-09T23:34:18Z
87,"Amount of NHS land for sale rockets by nearly one-third in a year, figures suggest","More than four times as much property on the market now than in 2015-16, two years ago, claims Labour",https://www.independent.co.uk/news/uk/politics/nhs-land-for-sale-surplus-clinics-a8530361.html,2018-09-09T23:28:17Z
88,PNB fraud case: ED tells Interpol to desist from leaking info to Mehul Choksi,"In a communication sent last week, the ED asked Interpol to desist from providing information about the ED’s RN request to Choksi. The ED has said this because the Interpol’s queries against its request are based on objections raised by the fugitive jeweller.",https://indianexpress.com/article/business/pnb-fraud-case-ed-tells-interpol-to-desist-from-leaking-info-to-mehul-choksi-5347785/,2018-09-09T23:26:07Z
89,"PM Narendra Modi targets Congress: ‘Failed in govt, failed in Opposition’","Prime Minister targeted the “grand alliance” of the Opposition, saying that those who have no political or ideological understanding, who cannot even tolerate each other, are embracing each other.",https://indianexpress.com/article/india/pm-narendra-modi-targets-congress-failed-in-govt-failed-in-opposition-bjp-national-executive-meet-amit-shah-5347774/,2018-09-09T23:22:07Z
90,"PNB Fraud case: Nirav Modi routed scam cash to US firm, says court examiner","Nirav Modi has been accused of diverting over Rs 4,000 crore of the Rs 6,519 crore outstanding fraudulent LoUs issued by PNB to his firms.",https://indianexpress.com/article/business/pnb-fraud-case-nirav-modi-routed-scam-cash-to-us-firm-says-court-examiner-5347779/,2018-09-09T23:20:14Z
91,BJP frames 2019 battle: Our New India vs their ‘Modi roko abhiyan’,"Insisting that the Opposition was only “daydreaming” and looking for alternatives, Javadekar said his party will get more votes and seats in 2019 than in past elections.",https://indianexpress.com/article/india/bjp-frames-2019-battle-our-new-india-vs-their-modi-roko-abhiyan-amit-shah-bjp-frames-2019-battle-our-new-india-vs-their-modi-roko-abhiyan-5347773/,2018-09-09T23:15:12Z
92,"MPs condemn government inaction in Syria, saying price for failure to intervene 'unacceptably high'",Working group calls on ministers to urgently design an atrocity prevention strategy plan,https://www.independent.co.uk/news/uk/politics/syria-military-action-foreign-affairs-committee-assad-atrocity-inquiry-a8529856.html,2018-09-09T23:09:00Z
93,Two Russian women acquitted of murdering abusive husbands in rare court decisions,"'It is very difficult to explain in Russia that domestic violence is not a family conflict, it is violence'",https://www.independent.co.uk/news/world/asia/russian-women-acquitted-stabbing-husband-domestic-abuse-a8530046.html,2018-09-09T23:03:20Z
94,Prashant Kishor will not campaign for any party in 2019 Lok Sabha polls,One of India's most sought-after political strategists Prashant Kishor said that he will not work as campaigner during 2019 Lok Sabha polls.,https://www.indiatoday.in/india/story/prashant-kishor-will-not-campaign-for-any-party-2019-lok-sabha-polls-1336261-2018-09-10,2018-09-09T23:00:00Z
95,Will not campaign for any party for 2019 polls: Prashant Kishor,One of India's most sought after political strategists Prashant Kishor shocked many as he announced his retirement from election campaigning for political parties.,https://www.indiatoday.in/india/story/prashant-kishor-announces-retirement-1336261-2018-09-10,2018-09-09T23:00:00Z
96,Prashant Kishor will not campaign for any party in 2019 Lok Sabha polls,"Prashant Kishor, one of India's most sought-after political strategists, has said he will not work as a campaigner during the 2019 Lok Sabha polls.",https://www.indiatoday.in/india/story/prashant-kishor-2019-lok-sabha-elections-1336261-2018-09-10,2018-09-09T23:00:00Z
97,"Mahagathbandhan A Compulsion, Vindication Of BJP's Success, Says PM Modi","Prime Minister Narendra Modi on Sunday scoffed at opposition efforts to forge a Mahagathbandhan for the 2019 Lok Sabha elections, saying it was nothing but their compulsion and a vindication of the BJP-led government's success.",https://www.ndtv.com/india-news/pm-narendra-modi-says-mahagathbandhan-a-compulsion-vindication-of-bjps-success-1913916,2018-09-09T22:48:50Z
98,"Don’t make statements, take desecration matter to court: Parkash Singh Badal dares Congress","Claiming that there was a threat to “SAD-BJP brotherhood” in the current atmosphere, he said, “I have been in politics for the last 70 years, but I will not let the divide and rule policy of the Congress work.",https://indianexpress.com/article/india/dont-make-statements-take-desecration-matter-to-court-parkash-singh-badal-dares-congress-5347772/,2018-09-09T22:41:43Z
99,PM Narendra Modi to launch PMJAY in Jharkhand; 22 states ready,"PMJAY, announced in the Union Budget this year as the National Health Protection Mission, will provide an annual health cover of Rs 5 lakh to 10.74 crore families.",https://indianexpress.com/article/lifestyle/health/pm-narendra-modi-to-launch-pmjay-in-jharkhand-22-states-ready-5347759/,2018-09-09T22:33:25Z
100,"Italia U21, Mancini: ""Accettiamo le critiche di Sacchi""","Il difensore dell'Italia Under 21 Gianluca Mancini ha parlato ai microfoni di Rai Sport rispondendo alle critiche di Sacchi dopo la sconfitta in Slovacchia: ""Accettiamo le sue critiche, ci metteremo subito al lavoro per fare le cose nel migliore dei modi....",https://www.tuttomercatoweb.com/serie-a/italia-u21-mancini-accettiamo-le-critiche-di-sacchi-1155346,2018-09-09T22:32:00Z
